DRUGID,TARGETID,VALUE
103904205,JAK3,6.8
103904205,MKNK2,7.6
103904205,HIPK2,8.2
103904205,MAP4K4,8.4
103904205,PIM1,6.3
103904205,TYK2,6.5
103904205,IRAK4,7.3
103904205,FLT3,7.4
103904205,ITK,6.3
103904205,PLK4,6.3
103904205,PIM3,6.5
103904206,CLK2,5.9
103904206,PRKAA1,6.7
103904206,PRKACA,6.9
103904206,MELK,5.8
103904206,CDC42BPA,5.7
103904206,PKN2,6.6
103904206,PRKCD,5.8
103904206,PRKCG,5.7
103904206,FLT4,5.5
103904206,MAP4K5,5.7
103904206,GSK3A,5.6
103904206,GSK3B,5.8
103904206,ROCK1,6.6
103904206,AKT3,5.2
103904206,CAMK2D,5.3
103904206,KIAA1811,5.8
103904206,FRK,5.7
103904206,CSNK1D,5.2
103904206,JAK3,5.8
103904206,ROCK2,7.4
103904206,MKNK2,5.7
103904206,RPS6KA5,6.6
103904206,CAMK2B,5.3
103904206,MAP4K2,6.4
103904206,MINK,6.4
103904206,CHEK1,5.8
103904206,RPS6KA3,5.9
103904206,STK22D,6.1
103904206,FGFR1,5.3
103904206,MARK3,5.5
103904206,HIPK2,5.5
103904206,MAP4K4,6.8
103904206,SGK,6.4
103904206,MAPK1,6.2
103904206,RPS6KB1,6.5
103904206,CLK4,7.2
103904206,PIM1,5.3
103904206,CDK2,5.8
103904206,IRAK4,5.6
103904206,DYRK1A,6.2
103904206,STK3,5.6
103904206,PRKD2,5.8
103904206,SLK,5.6
103904206,PRKG2,6.4
103904206,CHEK2,5.9
103904206,PRKG1,7.0
103904206,NEK2,5.1
103904206,CDC2,5.7
103904206,FLT3,6.1
103904206,MARK2,5.5
103904206,HIPK4,5.4
103904206,AXL,6.6
103904206,STK12,6.1
103904206,CDK5,5.6
103904206,STK17A,6.0
103904206,NEK4,5.5
103904206,IRAK1,5.2
103904207,CLK2,6.2
103904207,MAP2K2,5.8
103904207,PRKACA,6.5
103904207,DYRK1B,6.4
103904207,MST1R,6.5
103904207,PAK4,6.0
103904207,ALK,5.7
103904207,GSK3A,6.3
103904207,GSK3B,6.2
103904207,ROCK1,6.5
103904207,CAMK2A,5.8
103904207,NTRK2,6.1
103904207,TAO1,5.5
103904207,MAP4K2,6.4
103904207,RPS6KA3,5.5
103904207,NTRK3,6.2
103904207,MAP4K4,5.5
103904207,NTRK1,5.6
103904207,PRKCN,5.7
103904207,CLK4,7.5
103904207,LTK,5.8
103904207,MAP2K1,6.0
103904207,PRKCQ,6.2
103904207,DYRK1A,5.9
103904207,CDK8,7.5
103904207,MAPK8,5.4
103904207,LRRK2,6.8
103904207,CDK5,7.0
103904207,PTK2,5.6
103904208,CLK2,7.8
103904208,MAP2K2,6.0
103904208,PRKACA,7.7
103904208,PRKX,7.0
103904208,DAPK3,6.6
103904208,DYRK1B,8.7
103904208,MST1R,5.7
103904208,PAK4,5.6
103904208,CDC7,8.0
103904208,ALK,5.4
103904208,CDK9,7.9
103904208,GPRK5,6.7
103904208,GSK3A,7.3
103904208,GSK3B,7.5
103904208,ROCK1,8.5
103904208,CAMK2A,5.7
103904208,TAO1,6.4
103904208,MAP4K2,6.1
103904208,RPS6KA3,6.1
103904208,CSNK1A1,5.4
103904208,MAP4K4,6.4
103904208,PRKCN,6.6
103904208,CLK4,9.2
103904208,CDK7,7.6
103904208,MAP2K1,6.4
103904208,PIM1,6.0
103904208,PRKCQ,6.9
103904208,DYRK1A,8.3
103904208,CDK8,8.9
103904208,MAPK8,5.6
103904208,LRRK2,7.1
103904208,CDK5,8.2
103904209,CLK2,7.3
103904209,LCK,6.0
103904209,PRKAA1,6.0
103904209,PRKACA,5.8
103904209,INSR,5.5
103904209,MELK,6.0
103904209,CAMK2G,6.7
103904209,CDC42BPA,5.1
103904209,PHKG2,5.7
103904209,PKN2,6.2
103904209,PRKCD,5.7
103904209,PRKCG,5.2
103904209,SRPK1,5.5
103904209,FLT4,5.5
103904209,JAK2,6.3
103904209,KDR,5.8
103904209,CDC7,6.6
103904209,MAP4K5,6.4
103904209,GSK3A,6.4
103904209,GSK3B,5.8
103904209,ROCK1,5.7
103904209,CAMK2D,7.1
103904209,KIAA1811,6.1
103904209,JAK3,6.4
103904209,NTRK2,5.4
103904209,TAO1,5.2
103904209,ROCK2,5.8
103904209,MKNK2,5.3
103904209,RPS6KA5,5.8
103904209,CAMK2B,5.8
103904209,MAP4K2,6.8
103904209,BLK,6.3
103904209,MINK,5.8
103904209,LYN,6.1
103904209,CHEK1,5.2
103904209,FYN,6.2
103904209,PDPK1,5.9
103904209,STK22D,6.2
103904209,FGFR1,5.8
103904209,MARK3,6.7
103904209,DYRK3,6.0
103904209,MAP4K4,6.4
103904209,NTRK1,6.4
103904209,SGK,5.1
103904209,MAPK1,5.4
103904209,RPS6KB1,6.2
103904209,PRKCN,5.6
103904209,CLK4,8.1
103904209,CDK2,6.6
103904209,IRAK4,6.8
103904209,DYRK1A,6.7
103904209,STK3,6.9
103904209,PRKD2,5.5
103904209,SLK,7.1
103904209,CDC2,6.4
103904209,FLT3,5.7
103904209,MARK2,6.7
103904209,FGFR3,5.9
103904209,AXL,6.7
103904209,LIMK1,5.7
103904209,STK12,5.4
103904209,MAPKAPK2,5.7
103904209,CDK5,6.7
103904209,PTK2B,6.2
103904209,IRAK1,5.4
103904209,PASK,6.0
103904209,IKBKB,5.5
103904209,CHUK,5.6
103904209,STK22B,5.9
103904210,CLK2,6.0
103904210,LCK,5.8
103904210,MELK,5.9
103904210,CAMK2G,6.2
103904210,PKN2,6.0
103904210,PRKCD,5.4
103904210,SRPK1,5.3
103904210,FLT4,5.6
103904210,MAP4K5,5.6
103904210,GSK3A,5.9
103904210,GSK3B,6.3
103904210,ROCK1,5.1
103904210,CAMK2D,5.9
103904210,CSNK1G2,5.2
103904210,KIAA1811,5.2
103904210,CSNK1D,5.4
103904210,NTRK2,5.4
103904210,ROCK2,6.2
103904210,MKNK2,5.8
103904210,CAMK2B,5.8
103904210,ERBB4,6.1
103904210,MAP4K2,5.6
103904210,BLK,6.9
103904210,MINK,6.0
103904210,RPS6KA3,5.2
103904210,DYRK4,5.4
103904210,FGFR1,5.4
103904210,NTRK3,7.7
103904210,MARK3,5.9
103904210,DYRK3,6.4
103904210,MAP4K4,6.8
103904210,NTRK1,5.9
103904210,SGK,5.7
103904210,RPS6KB1,5.3
103904210,PRKCN,5.6
103904210,CLK4,6.7
103904210,IRAK4,5.6
103904210,DYRK1A,6.3
103904210,STK3,6.8
103904210,PRKD2,5.7
103904210,SLK,6.1
103904210,NEK2,5.0
103904210,CDC2,5.2
103904210,FLT3,6.4
103904210,ZAK,5.4
103904210,MARK2,5.9
103904210,CSNK2A1,5.5
103904210,HIPK4,5.5
103904210,AXL,6.1
103904210,STK12,5.4
103904210,SYK,6.0
103904210,CDK5,5.1
103904210,CSNK1G1,6.0
103904210,NEK4,6.2
103904210,SRMS,6.4
103904210,PTK6,5.7
103904210,IRAK1,5.3
103904211,CLK2,5.9
103904211,CSF1R,5.7
103904211,MAPK9,5.5
103904211,MELK,5.8
103904211,CAMK2G,6.1
103904211,CDC42BPA,5.1
103904211,PKN2,5.9
103904211,PRKCD,5.3
103904211,SRPK1,5.3
103904211,FES,5.9
103904211,FLT4,5.4
103904211,MAP4K5,6.3
103904211,GSK3A,5.7
103904211,GSK3B,5.7
103904211,ROCK1,5.5
103904211,CAMK2D,5.9
103904211,KIAA1811,5.0
103904211,CSNK1D,5.2
103904211,ROCK2,6.2
103904211,MKNK2,5.7
103904211,CAMK2B,5.8
103904211,MAP4K2,5.4
103904211,BLK,6.0
103904211,MINK,6.1
103904211,DCAMKL1,5.0
103904211,DYRK4,5.6
103904211,NTRK3,7.1
103904211,EGFR,6.0
103904211,MARK3,5.9
103904211,DYRK3,5.6
103904211,MAP4K4,6.7
103904211,NTRK1,5.8
103904211,SGK,5.0
103904211,PRKCN,5.8
103904211,CLK4,6.7
103904211,IRAK4,5.8
103904211,DYRK1A,6.1
103904211,STK3,6.5
103904211,PRKD2,5.7
103904211,SLK,5.9
103904211,CDC2,5.3
103904211,FLT3,6.8
103904211,ZAK,5.3
103904211,MARK2,5.8
103904211,CSNK2A1,5.7
103904211,HIPK4,5.4
103904211,AXL,6.4
103904211,STK12,5.3
103904211,SYK,5.9
103904211,CDK5,5.1
103904211,CSNK1G1,6.2
103904211,NEK4,6.1
103904211,PTK6,6.1
103904211,IRAK1,5.2
103904212,CLK2,6.7
103904212,LCK,6.0
103904212,PRKAA1,5.8
103904212,PRKACA,5.4
103904212,STK6,6.1
103904212,MELK,5.9
103904212,CAMK2G,6.6
103904212,PHKG2,5.7
103904212,PKN2,5.8
103904212,PRKCD,5.6
103904212,PRKCG,5.5
103904212,FLT4,5.6
103904212,KDR,5.4
103904212,CDC7,6.4
103904212,MAP4K5,6.6
103904212,GSK3A,5.9
103904212,GSK3B,5.8
103904212,ROCK1,5.4
103904212,CAMK2D,6.8
103904212,KIAA1811,5.7
103904212,FRK,6.1
103904212,CSNK1D,5.4
103904212,JAK3,6.3
103904212,ROCK2,5.6
103904212,MKNK2,5.8
103904212,RPS6KA5,6.0
103904212,CAMK2B,6.0
103904212,MAP4K2,6.5
103904212,MINK,6.5
103904212,FYN,6.6
103904212,PDPK1,5.5
103904212,STK22D,6.2
103904212,FGFR1,5.6
103904212,NTRK3,6.8
103904212,MARK3,6.2
103904212,HIPK2,5.5
103904212,DYRK3,5.5
103904212,MAP4K4,7.2
103904212,RPS6KB1,6.1
103904212,PRKCN,5.9
103904212,CLK4,7.7
103904212,CDK2,6.2
103904212,IRAK4,6.7
103904212,DYRK1A,6.7
103904212,STK3,6.9
103904212,SLK,7.4
103904212,CDC2,6.0
103904212,FLT3,5.8
103904212,MARK2,6.4
103904212,FGFR3,5.8
103904212,AXL,6.6
103904212,LIMK1,5.8
103904212,STK12,6.0
103904212,ROS1,6.1
103904212,SYK,6.0
103904212,CDK5,6.4
103904212,STK17A,6.2
103904212,NEK4,5.2
103904212,PLK4,5.9
103904212,PTK2B,6.1
103904212,IRAK1,5.1
103904212,CHUK,6.1
103904213,CLK2,5.3
103904213,LCK,5.8
103904213,CAMK2G,5.8
103904213,PKN2,6.0
103904213,FLT4,5.2
103904213,KDR,5.4
103904213,MAP4K5,6.0
103904213,CAMK2D,5.7
103904213,FRK,6.0
103904213,MKNK2,5.7
103904213,CAMK2B,5.5
103904213,MAP4K2,6.1
103904213,MINK,5.8
103904213,FYN,6.2
103904213,NTRK3,6.8
103904213,EGFR,5.7
103904213,MAP4K4,6.7
103904213,NTRK1,5.7
103904213,SGK,5.3
103904213,PRKCN,5.3
103904213,CLK4,6.5
103904213,PRKD2,5.3
103904213,SLK,5.6
103904213,FLT3,6.1
103904213,AXL,6.2
103904213,PTK6,5.9
103904214,LCK,6.1
103904214,PRKAA1,5.9
103904214,PRKACA,5.9
103904214,STK6,6.8
103904214,INSR,5.7
103904214,CDC42BPA,5.3
103904214,PRKCD,6.2
103904214,PRKCG,5.9
103904214,FLT4,5.8
103904214,JAK2,6.4
103904214,KDR,6.0
103904214,PAK4,5.4
103904214,CDC7,7.9
103904214,GSK3A,5.9
103904214,GSK3B,5.8
103904214,ROCK1,5.8
103904214,MAPK12,5.2
103904214,JAK3,7.2
103904214,NTRK2,5.9
103904214,ROCK2,6.3
103904214,BLK,6.2
103904214,LYN,6.0
103904214,CHEK1,5.4
103904214,FYN,6.1
103904214,PDPK1,5.8
103904214,FGFR1,5.8
103904214,EGFR,5.8
103904214,MARK3,6.9
103904214,NTRK1,6.2
103904214,SGK,5.4
103904214,MAPK1,5.3
103904214,RPS6KB1,6.4
103904214,PIM1,5.1
103904214,CDK2,6.6
103904214,IRAK4,6.4
103904214,DYRK1A,6.4
103904214,STK3,7.6
103904214,PRKD2,5.7
103904214,CHEK2,5.4
103904214,CDC2,6.5
103904214,MARK2,6.9
103904214,FGFR3,6.2
103904214,LIMK1,6.2
103904214,STK12,6.4
103904214,MAPKAPK2,5.9
103904214,CDK5,6.5
103904214,MET,5.8
103904214,PLK4,6.6
103904215,CLK2,6.4
103904215,STK6,6.5
103904215,INSR,6.2
103904215,CAMK2G,6.5
103904215,PHKG2,6.6
103904215,PKN2,6.0
103904215,PRKCG,5.3
103904215,FES,6.2
103904215,FLT4,5.7
103904215,TOPK,5.8
103904215,JAK2,6.2
103904215,KDR,6.0
103904215,MAP4K5,7.3
103904215,CAMK2D,6.5
103904215,FRK,5.7
103904215,FLT1,6.6
103904215,JAK3,6.3
103904215,NTRK2,5.5
103904215,TAO1,5.8
103904215,ROCK2,5.2
103904215,MKNK2,6.3
103904215,CAMK2B,6.4
103904215,MAP4K2,7.7
103904215,MINK,7.4
103904215,FGFR1,5.3
103904215,NTRK3,7.3
103904215,MARK3,6.4
103904215,HIPK2,6.0
103904215,FER,6.9
103904215,MAP4K4,8.1
103904215,SGK,5.8
103904215,IGF1R,5.8
103904215,PRKCN,6.3
103904215,CLK4,7.1
103904215,CDK2,6.6
103904215,IRAK4,6.4
103904215,DYRK1A,6.8
103904215,STK3,6.6
103904215,PRKD2,6.3
103904215,SLK,6.8
103904215,CDC2,6.4
103904215,MAPK8,5.7
103904215,FLT3,7.6
103904215,ZAK,6.2
103904215,MARK2,6.1
103904215,CSNK2A1,6.1
103904215,HIPK4,6.4
103904215,LIMK1,5.5
103904215,STK12,6.8
103904215,ROS1,6.2
103904215,SYK,6.1
103904215,CDK5,6.6
103904215,STK17A,6.4
103904215,ITK,6.7
103904215,NEK4,6.2
103904215,PLK4,5.8
103904215,IRAK1,6.5
103904216,CLK2,6.1
103904216,CSF1R,6.7
103904216,MAPK9,5.5
103904216,PRKAA1,6.7
103904216,PRKACA,6.9
103904216,PRKX,6.4
103904216,PIM2,6.6
103904216,MELK,6.7
103904216,CAMK2G,6.1
103904216,CDC42BPA,7.7
103904216,PKN2,7.9
103904216,PRKCD,6.9
103904216,PRKCG,6.6
103904216,PAK1,6.2
103904216,FES,5.9
103904216,FLT4,7.2
103904216,PRKCZ,6.2
103904216,TOPK,5.4
103904216,DAPK3,6.5
103904216,DYRK1B,6.5
103904216,JAK2,6.8
103904216,KDR,5.9
103904216,PAK4,7.0
103904216,CDC7,9.0
103904216,MAP4K5,7.0
103904216,CDK9,6.6
103904216,GSK3A,7.5
103904216,GSK3B,7.2
103904216,ROCK1,7.5
103904216,CSNK1G2,5.3
103904216,KIAA1811,5.9
103904216,FRK,6.0
103904216,CSNK1D,6.7
103904216,MAPK12,5.8
103904216,JAK3,6.7
103904216,TAO1,5.6
103904216,ROCK2,7.9
103904216,CSNK1G3,5.3
103904216,MKNK2,6.2
103904216,CAMK2B,5.6
103904216,MAP4K2,8.1
103904216,MINK,8.4
103904216,CHEK1,6.0
103904216,RPS6KA3,7.1
103904216,PDPK1,7.3
103904216,DYRK4,5.8
103904216,NTRK3,6.4
103904216,EGFR,6.2
103904216,MARK3,6.4
103904216,HIPK2,7.1
103904216,DYRK3,7.3
103904216,FER,6.3
103904216,SGK,6.0
103904216,RPS6KB1,6.6
103904216,PRKCN,6.8
103904216,CLK4,7.7
103904216,MAP2K1,7.5
103904216,PIM1,6.0
103904216,PRKCQ,7.0
103904216,CDK2,6.6
103904216,IRAK4,6.5
103904216,DYRK1A,7.3
103904216,STK3,7.3
103904216,PRKD2,6.5
103904216,SLK,6.9
103904216,CHEK2,6.4
103904216,PRKCI,6.4
103904216,NEK2,5.4
103904216,CDC2,6.0
103904216,CDK8,6.3
103904216,MAPK8,5.6
103904216,FLT3,6.0
103904216,CSNK2A1,7.0
103904216,HIPK4,6.0
103904216,STK12,6.5
103904216,LRRK2,7.5
103904216,MAP3K10,7.1
103904216,ROS1,6.1
103904216,MAPKAPK2,5.9
103904216,SYK,6.5
103904216,CDK5,5.8
103904216,STK17A,6.2
103904216,ERBB2,6.0
103904216,CSNK1G1,5.5
103904216,NEK4,6.1
103904216,MATK,5.8
103904216,PLK3,5.4
103904216,IRAK1,5.9
103904216,MAPK13,5.9
103904216,PIM3,5.9
103904216,MARK4,6.4
103904216,SIK2,6.4
103904217,CLK2,7.8
103904217,PRKACA,8.0
103904217,PRKX,8.3
103904217,MELK,8.9
103904217,PKN2,8.6
103904217,DAPK3,7.9
103904217,JAK2,5.9
103904217,PAK4,7.0
103904217,CDC7,9.0
103904217,MAP4K5,6.5
103904217,CDK9,7.8
103904217,GSK3A,5.7
103904217,GSK3B,5.5
103904217,CAMK2D,6.6
103904217,JAK3,7.4
103904217,ROCK2,5.6
103904217,MAP4K2,6.7
103904217,MINK,7.7
103904217,RPS6KA3,6.4
103904217,HIPK2,7.2
103904217,CSNK1A1,6.7
103904217,MAP4K4,7.6
103904217,PRKCN,7.5
103904217,CDK7,7.6
103904217,PIM1,6.9
103904217,CDK2,6.8
103904217,DYRK1A,7.4
103904217,STK3,7.5
103904217,CDK8,7.6
103904217,FLT3,8.9
103904217,CDK5,6.9
103904217,STK17A,7.5
103904218,CLK2,7.5
103904218,PRKACA,7.7
103904218,PRKX,7.7
103904218,MELK,8.2
103904218,PKN2,7.7
103904218,DAPK3,7.8
103904218,PAK4,6.5
103904218,CDC7,8.2
103904218,MAP4K5,6.3
103904218,CDK9,7.0
103904218,GSK3A,5.6
103904218,ROCK1,7.6
103904218,CAMK2D,6.3
103904218,JAK3,6.3
103904218,ROCK2,6.1
103904218,MAP4K2,6.5
103904218,MINK,7.2
103904218,RPS6KA3,6.1
103904218,HIPK2,6.8
103904218,CSNK1A1,5.8
103904218,MAP4K4,6.8
103904218,PRKCN,7.0
103904218,CLK4,8.3
103904218,CDK7,6.8
103904218,PIM1,6.4
103904218,CDK2,6.3
103904218,DYRK1A,7.2
103904218,STK3,6.5
103904218,CDK8,7.6
103904218,FLT3,7.9
103904218,CDK5,6.5
103904218,STK17A,7.9
103904219,CLK2,7.5
103904219,PRKACA,6.7
103904219,PRKX,7.3
103904219,MELK,7.8
103904219,PKN2,6.7
103904219,DAPK3,7.2
103904219,JAK2,5.6
103904219,PAK4,5.5
103904219,CDC7,9.0
103904219,MAP4K5,6.3
103904219,CDK9,7.5
103904219,GSK3A,6.0
103904219,GSK3B,5.8
103904219,CAMK2D,6.1
103904219,JAK3,6.3
103904219,ROCK2,5.8
103904219,MAP4K2,6.0
103904219,MINK,6.8
103904219,RPS6KA3,5.8
103904219,HIPK2,6.9
103904219,MAP4K4,6.8
103904219,PRKCN,6.4
103904219,CLK4,8.3
103904219,CDK7,7.2
103904219,PIM1,5.3
103904219,CDK2,6.7
103904219,DYRK1A,7.2
103904219,STK3,6.0
103904219,FLT3,6.6
103904219,CDK5,6.5
103904219,STK17A,7.4
103904220,CLK2,7.8
103904220,PRKACA,6.8
103904220,PRKX,6.8
103904220,MELK,7.7
103904220,PKN2,7.1
103904220,DAPK3,6.7
103904220,JAK2,6.5
103904220,PAK4,6.9
103904220,CDC7,9.5
103904220,MAP4K5,6.4
103904220,CDK9,7.6
103904220,GSK3A,6.5
103904220,GSK3B,6.6
103904220,CAMK2D,6.4
103904220,JAK3,7.0
103904220,ROCK2,7.1
103904220,MAP4K2,6.7
103904220,MINK,7.8
103904220,HIPK2,6.9
103904220,CSNK1A1,6.4
103904220,MAP4K4,7.7
103904220,PRKCN,7.1
103904220,CDK7,6.6
103904220,PIM1,6.2
103904220,CDK2,7.2
103904220,DYRK1A,7.9
103904220,STK3,6.9
103904220,FLT3,7.5
103904220,CDK5,7.2
103904220,STK17A,6.7
103904221,CLK2,7.7
103904221,PRKACA,7.8
103904221,PRKX,8.5
103904221,MELK,8.7
103904221,PKN2,8.3
103904221,DAPK3,7.1
103904221,PAK4,7.6
103904221,CDC7,8.6
103904221,MAP4K5,6.8
103904221,CDK9,7.1
103904221,GSK3B,6.1
103904221,ROCK1,7.5
103904221,CAMK2D,6.0
103904221,JAK3,6.0
103904221,ROCK2,7.8
103904221,MAP4K2,6.5
103904221,MINK,6.7
103904221,HIPK2,7.6
103904221,CSNK1A1,6.4
103904221,MAP4K4,7.4
103904221,PRKCN,7.9
103904221,CLK4,8.3
103904221,CDK7,7.0
103904221,PIM1,6.1
103904221,CDK2,6.4
103904221,DYRK1A,7.8
103904221,STK3,7.0
103904221,CDK8,7.7
103904221,FLT3,7.7
103904221,CDK5,7.5
103904221,STK17A,8.1
103904222,CLK2,7.4
103904222,PRKACA,7.4
103904222,PRKX,7.6
103904222,MELK,9.0
103904222,PKN2,7.3
103904222,DAPK3,7.3
103904222,PAK4,6.3
103904222,CDC7,9.0
103904222,MAP4K5,6.7
103904222,CDK9,7.2
103904222,GSK3B,6.4
103904222,ROCK1,7.4
103904222,CAMK2D,6.1
103904222,JAK3,5.9
103904222,ROCK2,7.7
103904222,MAP4K2,6.6
103904222,MINK,7.9
103904222,HIPK2,7.4
103904222,CSNK1A1,5.9
103904222,MAP4K4,7.6
103904222,PRKCN,7.1
103904222,CLK4,8.4
103904222,CDK7,6.9
103904222,PIM1,5.7
103904222,CDK2,6.6
103904222,DYRK1A,8.0
103904222,STK3,6.6
103904222,CDK8,8.8
103904222,FLT3,7.1
103904222,CDK5,7.2
103904222,STK17A,7.8
103904223,CLK2,7.0
103904223,PRKACA,7.7
103904223,PRKX,7.4
103904223,PKN2,7.0
103904223,DAPK3,7.1
103904223,PAK4,7.0
103904223,CDC7,8.5
103904223,MAP4K5,6.3
103904223,CDK9,6.7
103904223,ROCK1,7.5
103904223,CAMK2D,5.7
103904223,JAK3,5.7
103904223,ROCK2,7.5
103904223,MAP4K2,6.1
103904223,MINK,6.2
103904223,HIPK2,7.0
103904223,CSNK1A1,5.9
103904223,MAP4K4,6.6
103904223,CLK4,7.9
103904223,CDK7,7.2
103904223,PIM1,6.3
103904223,CDK2,5.9
103904223,DYRK1A,7.0
103904223,STK3,6.8
103904223,CDK8,8.7
103904223,FLT3,7.7
103904223,CDK5,6.6
103904223,STK17A,6.6
103904224,CLK2,7.8
103904224,PRKACA,6.8
103904224,PRKX,6.5
103904224,PKN2,6.6
103904224,DAPK3,6.6
103904224,PAK4,6.8
103904224,CDC7,9.2
103904224,MAP4K5,6.3
103904224,CDK9,7.3
103904224,GSK3B,6.1
103904224,ROCK1,7.7
103904224,CAMK2D,6.2
103904224,JAK3,5.6
103904224,ROCK2,7.5
103904224,MAP4K2,6.2
103904224,MINK,6.9
103904224,HIPK2,7.3
103904224,CSNK1A1,5.5
103904224,MAP4K4,6.7
103904224,CLK4,8.5
103904224,CDK7,7.1
103904224,PIM1,6.2
103904224,CDK2,6.9
103904224,DYRK1A,7.3
103904224,STK3,6.5
103904224,FLT3,7.4
103904224,CDK5,7.0
103904224,STK17A,6.6
103904225,CLK2,7.5
103904225,PRKACA,7.3
103904225,PRKX,6.7
103904225,PKN2,6.9
103904225,DAPK3,6.7
103904225,PAK4,6.9
103904225,CDC7,9.6
103904225,MAP4K5,6.8
103904225,CDK9,8.6
103904225,GSK3B,7.1
103904225,CAMK2D,6.4
103904225,JAK3,6.1
103904225,ROCK2,7.4
103904225,MAP4K2,7.1
103904225,MINK,7.4
103904225,HIPK2,7.1
103904225,CSNK1A1,5.8
103904225,MAP4K4,7.3
103904225,CLK4,8.7
103904225,CDK7,6.7
103904225,CDK2,7.0
103904225,DYRK1A,7.6
103904225,STK3,6.7
103904225,FLT3,7.8
103904225,CDK5,7.5
103904225,STK17A,6.4
103904226,CLK2,7.3
103904226,PRKACA,8.4
103904226,PRKX,8.7
103904226,PKN2,8.6
103904226,DAPK3,7.6
103904226,PAK4,6.9
103904226,CDC7,9.0
103904226,MAP4K5,6.9
103904226,CDK9,8.3
103904226,GSK3B,5.9
103904226,ROCK1,8.6
103904226,CAMK2D,6.5
103904226,JAK3,6.6
103904226,ROCK2,8.4
103904226,MAP4K2,7.3
103904226,MINK,6.9
103904226,HIPK2,6.9
103904226,CSNK1A1,6.0
103904226,MAP4K4,7.3
103904226,PRKCN,6.8
103904226,CLK4,8.2
103904226,CDK7,6.8
103904226,PIM1,6.6
103904226,CDK2,7.4
103904226,DYRK1A,7.4
103904226,STK3,7.4
103904226,FLT3,9.1
103904226,CDK5,8.9
103904226,STK17A,7.2
103904227,CLK2,7.8
103904227,PRKACA,7.5
103904227,PRKX,7.4
103904227,PKN2,7.6
103904227,DAPK3,6.8
103904227,PAK4,7.5
103904227,CDC7,9.8
103904227,MAP4K5,7.5
103904227,CDK9,8.5
103904227,GSK3B,7.0
103904227,CAMK2D,6.9
103904227,JAK3,7.2
103904227,ROCK2,7.6
103904227,MAP4K2,7.3
103904227,MINK,8.2
103904227,HIPK2,7.6
103904227,CSNK1A1,6.2
103904227,MAP4K4,7.9
103904227,PRKCN,8.3
103904227,CDK7,7.0
103904227,PIM1,6.4
103904227,CDK2,7.8
103904227,DYRK1A,8.6
103904227,STK3,7.3
103904227,FLT3,8.0
103904227,CDK5,8.2
103904227,STK17A,7.3
103904228,CLK2,7.4
103904228,PRKACA,7.2
103904228,PRKX,7.6
103904228,PKN2,8.0
103904228,DAPK3,6.5
103904228,PAK4,7.1
103904228,CDC7,9.0
103904228,MAP4K5,6.4
103904228,CDK9,7.8
103904228,GSK3B,6.2
103904228,CAMK2D,6.0
103904228,JAK3,6.0
103904228,ROCK2,7.8
103904228,MAP4K2,6.7
103904228,MINK,6.9
103904228,HIPK2,7.0
103904228,CSNK1A1,6.8
103904228,MAP4K4,6.9
103904228,PRKCN,7.3
103904228,CDK7,7.5
103904228,PIM1,6.7
103904228,CDK2,6.6
103904228,DYRK1A,7.5
103904228,STK3,6.4
103904228,CDK8,8.4
103904228,FLT3,7.9
103904228,CDK5,7.2
103904228,STK17A,6.5
103904229,CLK2,7.6
103904229,PRKACA,7.4
103904229,PRKX,8.0
103904229,PKN2,7.7
103904229,DAPK3,7.6
103904229,PAK4,6.2
103904229,CDC7,8.7
103904229,MAP4K5,6.0
103904229,CDK9,7.0
103904229,GSK3B,5.7
103904229,CAMK2D,6.4
103904229,JAK3,5.3
103904229,ROCK2,7.5
103904229,MAP4K2,6.3
103904229,MINK,6.8
103904229,HIPK2,7.4
103904229,CSNK1A1,6.3
103904229,MAP4K4,6.8
103904229,PRKCN,6.5
103904229,CDK7,6.4
103904229,PIM1,6.7
103904229,CDK2,6.5
103904229,DYRK1A,8.2
103904229,STK3,6.0
103904229,CDK8,7.3
103904229,FLT3,8.0
103904229,CDK5,6.8
103904229,STK17A,7.8
103904230,CLK2,7.3
103904230,PRKACA,6.8
103904230,PRKX,7.0
103904230,PKN2,7.4
103904230,DAPK3,6.9
103904230,PAK4,6.8
103904230,CDC7,9.1
103904230,MAP4K5,5.9
103904230,CDK9,6.9
103904230,GSK3B,6.1
103904230,CAMK2D,6.2
103904230,JAK3,5.9
103904230,ROCK2,7.1
103904230,MAP4K2,6.2
103904230,MINK,7.1
103904230,HIPK2,7.0
103904230,CSNK1A1,5.7
103904230,MAP4K4,6.8
103904230,PRKCN,6.4
103904230,CDK7,6.6
103904230,PIM1,6.9
103904230,CDK2,6.3
103904230,DYRK1A,7.6
103904230,STK3,6.5
103904230,CDK8,8.5
103904230,FLT3,7.3
103904230,CDK5,6.7
103904230,STK17A,6.2
103904231,CLK2,8.5
103904231,PRKACA,7.9
103904231,PRKX,7.5
103904231,PKN2,7.8
103904231,DAPK3,7.5
103904231,PAK4,7.4
103904231,CDC7,9.5
103904231,MAP4K5,7.1
103904231,CDK9,8.5
103904231,GSK3B,6.9
103904231,ROCK1,8.4
103904231,CAMK2D,6.4
103904231,JAK3,7.2
103904231,ROCK2,8.1
103904231,MAP4K2,7.3
103904231,MINK,8.3
103904231,HIPK2,8.0
103904231,CSNK1A1,7.4
103904231,MAP4K4,8.2
103904231,PRKCN,7.3
103904231,CLK4,8.9
103904231,CDK7,7.4
103904231,PIM1,7.5
103904231,CDK2,7.7
